N C++ Python Numba(njit) Numpy Cython(dumb) Cython(smart)
10.0 1.625692367553711 0.19812655448913574 4.597719669342041 0.7357220649719238 10.311752557754517 11.448041915893555
1000.0 1.300163984298706 0.11330103874206543 4.107885122299194 0.7059018611907959 10.726073741912842 11.055613994598389
100000.0 1.1454784870147705 0.1011345386505127 3.229214906692505 0.8417930603027344 8.40109133720398 11.112952709197998
10000000.0 1.177830457687378 2.919084072113037 4.461929559707642 1.269756555557251 13.600792169570923 9.950487852096558
1000000000.0 10.816049814224243 203.6821448802948 2.959902763366699 28.120219230651855 165.78937339782715 15.133191585540771
